PMX0INA002LF6            NACIONAL FINANCIERA, S.N.C., INSTIT       0.98270   20150309      161458MXN                                
PMX0INA002LH2            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99818   20150309      161458MXN                                
PMX0INA002ME7            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99539   20150309      161458MXN                                
PMX0INA002MM0            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99975   20150309      161458MXN                                
PMX0INA002MS7            NACIONAL FINANCIERA, S.N.C., INSTIT       0.97575   20150309      161458MXN                                
PMX0INA002N17            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99513   20150309      161458MXN                                
PMX0INA002N41            NACIONAL FINANCIERA, S.N.C., INSTIT       0.97358   20150309      161458MXN                                
PMX0INA002N82            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99278   20150309      161458MXN                                
PMX0INA002NE5            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99692   20150309      161458MXN                                
PMX0INA002NG0            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99014   20150309      161458MXN                                
PMX0INA002NI6            NACIONAL FINANCIERA, S.N.C., INSTIT       0.98041   20150309      161458MXN                                
PMX0INA002NL0            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99917   20150309      161458MXN                                
PMX0INA002NM8            NACIONAL FINANCIERA, S.N.C., INSTIT       0.98896   20150309      161458MXN                                
PMX0INA002NN6            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99621   20150309      161458MXN                                
PMX0INA002NQ9            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99589   20150309      161458MXN                                
PMX0INA002NT3            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99809   20150309      161458MXN                                
PMX0INA002NU1            NACIONAL FINANCIERA, S.N.C., INSTIT       0.97652   20150309      161458MXN                                
PMX0INA002NW7            NACIONAL FINANCIERA, S.N.C., INSTIT       0.97051   20150309      161458MXN                                
PMX0INA002NX5            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99925   20150309      161458MXN                                
PMX0INA002NY3            NACIONAL FINANCIERA, S.N.C., INSTIT       0.97985   20150309      161458MXN                                
PMX0INA002O08            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99967   20150309      161458MXN                                
PMX0INA002O65            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99768   20150309      161458MXN                                
PMX0INA002O73            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99859   20150309      161458MXN                                
PMX0INA002O81            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99336   20150309      161458MXN                                
PMX0INA002O99            NACIONAL FINANCIERA, S.N.C., INSTIT       0.98878   20150309      161458MXN                                
PMX0INA002OA1            NACIONAL FINANCIERA, S.N.C., INSTIT       0.98756   20150309      161458MXN                                
PMX0INA002OC7            NACIONAL FINANCIERA, S.N.C., INSTIT       0.98473   20150309      161458MXN                                
PMX0INA002OD5            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99867   20150309      161458MXN                                
PMX0INA002OE3            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99230   20150309      161458MXN                                
PMX0INA002OF0            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99573   20150309      161458MXN                                
PMX0INA002OG8            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99992   20150309      161458MXN                                
PMX0INA002OH6            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99983   20150309      161458MXN                                
PMX0INA002OI4            NACIONAL FINANCIERA, S.N.C., INSTIT       0.99933   20150309      161458MXN                                
PMX0ISH000BL7            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99967   20150309      161458MXN                                
PMX0ISH000CR2            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.98320   20150309      161458MXN                                
PMX0ISH000CT8            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99692   20150309      161458MXN                                
PMX0ISH000CZ5            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.98125   20150309      161458MXN                                
PMX0ISH000D98            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99513   20150309      161458MXN                                
PMX0ISH000DG3            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99452   20150309      161458MXN                                
PMX0ISH000DP4            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99328   20150309      161458MXN                                
PMX0ISH000DT6            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.97630   20150309      161458MXN                                
PMX0ISH000DV2            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99630   20150309      161458MXN                                
PMX0ISH000DY6            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99809   20150309      161458MXN                                
PMX0ISH000DZ3            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99145   20150309      161458MXN                                
PMX0ISH000E06            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99004   20150309      161458MXN                                
PMX0ISH000E63            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99573   20150309      161458MXN                                
PMX0ISH000E97            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.98807   20150309      161458MXN                                
PMX0ISH000EB2            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.98756   20150309      161458MXN                                
PMX0ISH000EF3            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99975   20150309      161458MXN                                
PMX0ISH000EG1            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99917   20150309      161458MXN                                
PMX0ISH000EH9            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.98940   20150309      161458MXN                                
PMX0ISH000EI7            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.98878   20150309      161458MXN                                
PMX0ISH000EK3            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99859   20150309      161458MXN                                
PMX0ISH000EM9            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99743   20150309      161458MXN                                
PMX0ISH000EQ0            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.98816   20150309      161458MXN                                
PMX0ISH000ER8            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.98697   20150309      161458MXN                                
PMX0ISH000ES6            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99909   20150309      161458MXN                                
PMX0ISH000EU2            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99992   20150309      161458MXN                                
PMX0ISH000EV0            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C       0.99230   20150309      161458MXN                                
PMX0JBB0D0004            BANCO DEL BAJIO, S.A., INSTITUCION      186.03491   20150309      161458MXN                                
PMX0JBB0J0024            BANCO BASE, S.A., INSTITUCION DE BA     103.69597   20150309      161458MXN                                
PMX0JBB0J0065            BANCO BASE, S.A., INSTITUCION DE BA      99.87075   20150309      161458MXN                                
PMX0JIN360013            ING BANK (MEXICO), S.A.              410120.36312   20150309      161458MXN                                
PMX0JIN360021            ING BANK (MEXICO), S.A.                  99.41331   20150309      161458MXN                                
PMX0MGO000003            SECRETARIA DE HACIENDA Y CREDITO PU     114.89163   20150309      161458MXN                                
PMX0MGO000078            SECRETARIA DE HACIENDA Y CREDITO PU     130.84697   20150309      161458MXN                                
PMX0MGO000086            SECRETARIA DE HACIENDA Y CREDITO PU     105.21716   20150309      161458MXN                                
PMX0MGO0000B2            SECRETARIA DE HACIENDA Y CREDITO PU     140.26128   20150309      161458MXN                                
PMX0MGO0000C0            SECRETARIA DE HACIENDA Y CREDITO PU     106.85714   20150309      161458MXN                                
PMX0MGO0000D8            SECRETARIA DE HACIENDA Y CREDITO PU     111.30246   20150309      161458MXN                                
PMX0MGO0000F3            SECRETARIA DE HACIENDA Y CREDITO PU     109.49688   20150309      161458MXN                                
PMX0MGO0000G1            SECRETARIA DE HACIENDA Y CREDITO PU     113.13432   20150309      161458MXN                                
PMX0MGO0000H9            SECRETARIA DE HACIENDA Y CREDITO PU     120.79741   20150309      161458MXN                                
PMX0MGO0000J5            SECRETARIA DE HACIENDA Y CREDITO PU     122.42751   20150309      161458MXN                                
PMX0MGO0000L1            SECRETARIA DE HACIENDA Y CREDITO PU     113.05507   20150309      161458MXN                                
PMX0MGO0000M9            SECRETARIA DE HACIENDA Y CREDITO PU     102.12678   20150309      161458MXN                                
PMX0MGO0000N7            SECRETARIA DE HACIENDA Y CREDITO PU     105.73173   20150309      161458MXN                                
PMX0MGO0000O5            SECRETARIA DE HACIENDA Y CREDITO PU     104.35373   20150309      161458MXN                                
PMX0MGO0000P2            SECRETARIA DE HACIENDA Y CREDITO PU     113.43529   20150309      161458MXN                                
PMX0MGO0000Q0            SECRETARIA DE HACIENDA Y CREDITO PU     104.76138   20150309      161458MXN                                
PMX0MGO0000R8            SECRETARIA DE HACIENDA Y CREDITO PU     113.98491   20150309      161458MXN                                
PMX0MGO0000S6            SECRETARIA DE HACIENDA Y CREDITO PU     102.37908   20150309      161458MXN                                
PMX0MGO0000T4            SECRETARIA DE HACIENDA Y CREDITO PU     100.24650   20150309      161458MXN                                
PMX0MGO0000U2            SECRETARIA DE HACIENDA Y CREDITO PU     114.02366   20150309      161458MXN                                
PMX0MGO0000V0            SECRETARIA DE HACIENDA Y CREDITO PU      99.18753   20150309      161458MXN                                
PMX0QAM000007            AMERICAN EXPRESS BANK (MEXICO) S.A.     100.07138   20150309      161458MXN                                
PMX0QBA070029            BANCO MERCANTIL DEL NORTE, S.A., IN      97.31896   20150309      161458MXN                                
PMX0QBA070037            BANCO MERCANTIL DEL NORTE, S.A., IN     487.76464   20150309      161458MXN                                
PMX0QBA070045            BANCO MERCANTIL DEL NORTE, S.A., IN      97.88626   20150309      161458MXN                                
PMX0QBA070060            BANCO MERCANTIL DEL NORTE, S.A., IN     100.31906   20150309      161458MXN                                
PMX0QBA0A0061            BBVA BANCOMER, S.A., INSTITUCION DE     100.13149   20150309      161458MXN                                
PMX0QBA0V0009            BANCA AFIRME, S.A., INSTITUCION DE      100.06688   20150309      161458MXN                                
PMX0QBA0W0008            BANCO AZTECA, S.A., INSTITUCION DE      100.33296   20150309      161458MXN                                
PMX0QBC070001            BANCO VE POR MAS, S.A. INSTITUCION      104.56399   20150309      161458MXN                                
PMX0QBC070019            BANCO VE POR MAS, S.A. INSTITUCION      100.99055   20150309      161458MXN                                
PMX0QBI000002            BANCO INTERACCIONES, S.A., INSTITUC     100.08399   20150309      161458MXN                                
PMX0QBI000010            BANCO INTERACCIONES, S.A., INSTITUC      96.17645   20150309      161458MXN                                
PMX0QBI000028            BANCO INTERACCIONES, S.A., INSTITUC     100.05745   20150309      161458MXN                                
PMX0QBI000036            BANCO INTERACCIONES, S.A., INSTITUC      97.15270   20150309      161458MXN                                
PMX0QBI000051            BANCO INTERACCIONES, S.A., INSTITUC     100.17664   20150309      161458MXN                                
PMX0QBS020016            BANCO SANTANDER (MEXICO), S.A., INS   15558.77692   20150309      161458MXN                                
PMX0QHS0M0009            HSBC MEXICO, S.A., INSTITUCION DE B      99.94051   20150309      161458MXN                                
PMX0QHS0M0017            HSBC MEXICO, S.A., INSTITUCION DE B     100.03329   20150309      161458MXN                                
PMX0QHS0M0025            HSBC MEXICO, S.A., INSTITUCION DE B    1544.72106   20150309      161458MXN                                
PMX0QHS0M0033            HSBC MEXICO, S.A., INSTITUCION DE B    1548.19699   20150309      161458MXN                                
PMX0QMU090004            BANCO MULTIVA S.A., INSTITUCION DE      100.29759   20150309      161458MXN                                
PMX0SCE000003            CERTIFICADOS DE PLATA                 24232.49920   20150309      161458MXN                                
PMX0SGO000015            SECRETARIA DE HACIENDA Y CREDITO PU     607.55048   20150309      161458MXN                                
PMX0SGO000023            SECRETARIA DE HACIENDA Y CREDITO PU     613.76480   20150309      161458MXN                                
PMX0SGO000031            SECRETARIA DE HACIENDA Y CREDITO PU     561.44501   20150309      161458MXN                                
PMX0SGO000056            SECRETARIA DE HACIENDA Y CREDITO PU     559.43568   20150309      161458MXN                                
PMX0SGO000072            SECRETARIA DE HACIENDA Y CREDITO PU     569.21524   20150309      161458MXN                                
PMX0SGO000098            SECRETARIA DE HACIENDA Y CREDITO PU     569.99720   20150309      161458MXN                                
PMX0SGO0000A1            SECRETARIA DE HACIENDA Y CREDITO PU     528.20090   20150309      161458MXN                                
PMX0SGO0000B9            SECRETARIA DE HACIENDA Y CREDITO PU     501.45283   20150309      161458MXN                                
PMX0SGO0000E3            SECRETARIA DE HACIENDA Y CREDITO PU     573.76675   20150309      161458MXN                                
PMX1BAN040008            PROTEGO CASA DE BOLSA, S.A.DE C.V.,      27.30000   20150309      161458MXN                                
PMX1BBR060001            NACIONAL FINANCIERA, S.N.C., INSTIT      21.06000   20150309      161458MXN                                
PMX1BCH080000            CASA DE BOLSA BBVA BANCOMER, S.A. D      29.35000   20150309      161458MXN                                
PMX1BCO0N0008            BMV MEXICO CONSTRUYE RT TRAC              2.91000   20150309      161458MXN                                
PMX1BCO0O0007            BMV MEXICO CONSUMO FRECUENTE RT TRA      32.77000   20150309      161458MXN                                
PMX1BDI0I0005            PROTEGO CASA DE BOLSA, S.A.DE C.V.,      15.94000   20150309      161458MXN                                
PMX1BEN000008            BMV MEXICO ENLACE RT TRAC                20.36000   20150309      161458MXN                                
PMX1BFI1E0003            NACIONAL FINANCIERA, S.N.C., INSTIT      22.96000   20150309      161458MXN                                
PMX1BIC0F0000            ISHARES IPC COMPMX TOTAL RETURN TRA      29.15000   20150309      161458MXN                                
PMX1BIL000006            ISHARES IPC LARGE CAP TOTAL RETURN       43.78000   20150309      161458MXN                                
PMX1BIM010004            ISHARES IPC MID CAP TOTAL RETURN TR      29.51000   20150309      161458MXN                                
PMX1BIM030002            ISHARES INMEX TOTAL RETURN TRAC          53.80000   20150309      161458MXN                                
PMX1BIV080006            BANCO NACIONAL DE MEXICO, S.A., INT      28.80000   20150309      161458MXN                                
PMX1BME0F0008            NACIONAL FINANCIERA, S.N.C., INSTIT      30.17000   20150309      161458MXN                                
PMX1BME0J0004            NACIONAL FINANCIERA, S.N.C.              19.08000   20150309      161458MXN                                
PMX1BME0K0001            NACIONAL FINANCIERA, S.N.C.              37.63000   20150309      161458MXN                                
PMX1BNA060014            NACIONAL FINANCIERA, S.N.C., INSTIT      43.26000   20150309      161458MXN                                
PMX1BSM020001            ACTINVER TRACS, S. DE R. L.              18.25000   20150309      161458MXN                                
PMX1CCE0B0001            DOW JONES LATIXX MEXICO GOV. CETES      102.28168   20150309      161458MXN                                
PMX1CCO0K0009            ISHARE LATIXX MEXICO CORP TRC             9.25000   20150309      161458MXN                                
PMX1CM1000001            ISHARE LATIXX MEXICO M10TRAC            103.98663   20150309      161458MXN                                
PMX1CM5000007            ISHARE LATIXX MEXICO M5TRAC              93.87498   20150309      161458MXN                                
PMX1CUD000009            ISHARE LATIXX MEXICO UDITRAC            116.34222   20150309      161458MXN                                
PMX1CUM000008            ISHARE LATIXX MEXICO UMSTRAC            142.54166   20150309      161458MXN                                
PMX1RAC170008            ACON LATAM HOLDINGS, L.L.C.          100861.26433   20150309      161458MXN                                
PMX1RAD030003            ATLAS DISCOVERY MEXICO, S. DE R.L.      135.87477   20150309      161458MXN                                
PMX1RAG030000            AGC CONTROLADORA, S.A.P.I., DE C.V.      78.60877   20150309      161458MXN                                
PMX1RAM070008            AMB MEXICO MANAGER, S. DE R.L. DE C       8.70173   20150309      161458MXN                                
PMX1RAR0Z0007            ARTHA OPERADORA, S.A. DE C.V.           127.18922   20150309      161458MXN                                
PMX1RAR130005            ARTHA DESARROLLADORA, S.A. DE C.V.   118236.62753   20150309      161458MXN                                
PMX1RAR130013            ARTHA DESARROLLADORA, S.A. DE C.V.    45245.69901   20150309      161458MXN                                
PMX1RAX050007            AXIS ASSET MANAGEMENT, S. DE R.L. D   45351.53904   20150309      161458MXN                                
PMX1RAX070005            AXIS ASSET MANAGEMENT II, S. DE R.L     101.97442   20150309      161458MXN                                
PMX1RAX070013            AXIS ASSET MANAGEMENT II, S. DE R.L     101.86167   20150309      161458MXN                                
PMX1RCI0C0009            CAPITAL I RESERVA, S.A. DE C.V., SO      90.30327   20150309      161458MXN                                
PMX1RCS050002            BANCO CREDIT SUISSE (MEXICO), S.A.      111.81058   20150309      161458MXN                                
PMX1RDA030003            ATLAS DISCOVERY MEXICO, S. DE R.L.   100486.33267   20150309      161458MXN                                
PMX1RDA040002            ATLAS DISCOVERY MEXICO, S. DE R.L.    10058.48852   20150309      161458MXN                                
PMX1REM0A0009            EMX CAPITAL I. S.C.                      96.31084   20150309      161458MXN                                
PMX1REX0F0001            MEXICO INFRASTRUCTURE PARTNERS, S.A  100350.17327   20150309      161458MXN                                
PMX1RFF010008            PMIC LATAM, S.A.P.I. DE C.V           10004.73337   20150309      161458MXN                                
PMX1RFI0Q0006            MACQUARIE PRIVATE EQUTIY                 96.66588   20150309      161458MXN                                
PMX1RFI0R0005            NAVIX DE MEXICO, S.A. DE .C.V. SOFO      99.26356   20150309      161458MXN                                
PMX1RFI0S0004            FINSA REAL ESTATE MANAGEMENT, S. DE     117.46082   20150309      161458MXN                                
PMX1RGB130007            GBM INFRAESTRUCTURA, S.A. DE C.V.     56905.58329   20150309      161458MXN                                
PMX1RGB180002            CORPORATIVO GBM, S.A.B. DE C.V.          98.67330   20150309      161458MXN                                
PMX1RIC0K0009            INFRAESTRUCTURA INSTITUCIONAL, S. D     129.74001   20150309      161458MXN                                
PMX1RIC0P0004            INFRAESTRUCTURA INSTITUCIONAL F2, S     101.27054   20150309      161458MXN                                
PMX1RIG050000            GRUPO INMOBILIARIO MEXIGS 3, S. DE      113.21494   20150309      161458MXN                                
PMX1RIG050018            GRUPO INMOBILIARIO MEXIGS 3, S. DE       98.51432   20150309      161458MXN                                
PMX1RLA030003            ADMINISTRADORA LATIN IDEA, S.A.P.I      104.66269   20150309      161458MXN                                
PMX1RMH000008            INMAR DEL NOROESTE, S.A. DE C.V.        119.46487   20150309      161458MXN                                
PMX1RMI030004            WAMEX PRIVATE EQUITY MANAGEMENT          86.61443   20150309      161458MXN                                
PMX1RMR000006            MRP CKD, S. DE R.L. DE C.V.             110.69700   20150309      161458MXN                                
PMX1RNE010009            NEXXUS CAPITAL GENERAL PARTNER VI,      105.49688   20150309      161458MXN                                
PMX1RNE020008            NEXXUS CAPITAL GENERAL PARTNER VI,    88635.41253   20150309      161458MXN                                
PMX1RPB030008            PINBRIDGE INVESTMENTS DE MEXICO, S.      91.57224   20150309      161458MXN                                
PMX1RPL020007            PRUDENTIAL REAL ESTATE INVESTORS          0.94057   20150309      161458MXN                                
PMX1RPL040005            PLANIGRUPO MANAGEMENT, S. DE R.L. D     109.64316   20150309      161458MXN                                
PMX1RPM040004            PROMECAP CAPITAL DE DESARROLLO, S.A      67.05850   20150309      161458MXN                                
PMX1RPM050003            PROMECAP CAPITAL DE DESARROLLO, S.A   10062.09377   20150309      161458MXN                                
PMX1RRC010007            RED DE CARRETERAS DE OCCIDENTE, S.A     168.61842   20150309      161458MXN                                
PMX1RVE0L0007            VERTEX REAL ESTATE, S.A.P.I. DE C.V     103.44192   20150309      161458MXN                                
PMX1RWS000003            WALTON STREET EQUITY CKD, S. DE R.L   55572.24500   20150309      161458MXN                                
PMX2PBA180009            BANCO NACIONAL DE OBRAS Y SERVICIOS     106.44257   20150309      161458MXN                                
PMX2PBC0Y0000            BBVA BANCOMER, S.A., INSTITUCION DE     108.26523   20150309      161458MXN                                
PMX2PHS0L0008            HSBC MEXICO, S.A., INSTITUCION DE B     108.49468   20150309      161458MXN                                
PMX2PPE050004            PETROLEOS MEXICANOS                     103.63084   20150309      161458MXN                                
PMX2PPM010008            PETROLEOS MEXICANOS                     103.63084   20150309      161458MXN                                
PMX2PSC3N0004            SCOTIABANK INVERLAT, S.A., INSTITUC     106.90871   20150309      161458MXN                                
PMX2PSC3T0008            SCOTIABANK INVERLAT, S.A., INSTITUC     117.29273   20150309      161458MXN                                
PMX2UCB160002            BANCO NACIONAL DE OBRAS Y SERVICIOS     618.66333   20150309      161458MXN                                
PMX2UCB170001            BANCO NACIONAL DE OBRAS Y SERVICIOS     671.72033   20150309      161458MXN                                
PMX2UCB190009            BANCO NACIONAL DE OBRAS Y SERVICIOS     677.07817   20150309      161458MXN                                
PMX2UCB1D0004            BANCO NACIONAL DE OBRAS Y SERVICIOS     680.99986   20150309      161458MXN                                
PMX2UCB1E0003            BANCO NACIONAL DE OBRAS Y SERVICIOS     637.44831   20150309      161458MXN                                
PMX2UCB1I0017            BANCO NACIONAL DE OBRAS Y SERVICIOS     575.86271   20150309      161458MXN                                
PMX2UCB1J0016            BANCO NACIONAL DE OBRAS Y SERVICIOS     562.29261   20150309      161458MXN                                
PMX2USH010005            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C     165.82515   20150309      161458MXN                                
PMX2USH020004            SOCIEDAD HIPOTECARIA FEDERAL, S.N.C     399.66997   20150309      161458MXN                                
PMX3PBA180008            BANCO NACIONAL DE OBRAS Y SERVICIOS      97.47443   20150309      161458MXN                                
PMX3PBC0Y0008            BBVA BANCOMER, S.A., INSTITUCION DE      91.66981   20150309      161458MXN                                
PMX3PHS0L0006            HSBC MEXICO, S.A., INSTITUCION DE B      95.10391   20150309      161458MXN                                
PMX3PPM010007            PETROLEOS MEXICANOS                      98.68659   20150309      161458MXN                                
PMX3PSC3N0002            SCOTIABANK INVERLAT, S.A., INSTITUC      97.16971   20150309      161458MXN                                
PMX3PSC3T0006            SCOTIABANK INVERLAT, S.A., INSTITUC      82.26932   20150309      161458MXN                                
PMX3UCB160001            BANCO NACIONAL DE OBRAS Y SERVICIOS     447.46824   20150309      161458MXN                                
PMX3UCB170000            BANCO NACIONAL DE OBRAS Y SERVICIOS     308.87187   20150309      161458MXN                                
PMX3UCB190008            BANCO NACIONAL DE OBRAS Y SERVICIOS     297.16333   20150309      161458MXN                                
PMX3UCB1D0002            BANCO NACIONAL DE OBRAS Y SERVICIOS     268.21581   20150309      161458MXN                                
PMX3UCB1E0001            BANCO NACIONAL DE OBRAS Y SERVICIOS     419.09665   20150309      161458MXN                                
PMX4PBA1800I4            BANCO NACIONAL DE OBRAS Y SERVICIOS       4.51153   20150309      161458MXN                                
PMX4PBA1800J2            BANCO NACIONAL DE OBRAS Y SERVICIOS       4.42523   20150309      161458MXN                                
PMX4PBC0Y00G0            BBVA BANCOMER, S.A., INSTITUCION DE       4.31502   20150309      161458MXN                                
PMX4PBC0Y00H8            BBVA BANCOMER, S.A., INSTITUCION DE       4.20230   20150309      161458MXN                                
PMX4PBC0Y00I6            BBVA BANCOMER, S.A., INSTITUCION DE       4.09251   20150309      161458MXN                                
PMX4PBC0Y00J4            BBVA BANCOMER, S.A., INSTITUCION DE       3.98560   20150309      161458MXN                                
PMX4PHS0L00H1            HSBC MEXICO, S.A., INSTITUCION DE B       4.56221   20150309      161458MXN                                
PMX4PHS0L00I9            HSBC MEXICO, S.A., INSTITUCION DE B       4.46287   20150309      161458MXN                                
PMX4PHS0L00J7            HSBC MEXICO, S.A., INSTITUCION DE B       4.36569   20150309      161458MXN                                
PMX4PPM010097            PETROLEOS MEXICANOS                       4.94426   20150309      161458MXN                                
PMX4PSC3N00I4            SCOTIABANK INVERLAT, S.A., INSTITUC       4.93530   20150309      161458MXN                                
PMX4PSC3N00J2            SCOTIABANK INVERLAT, S.A., INSTITUC       4.91181   20150309      161458MXN                                
PMX4PSC3T00I1            SCOTIABANK INVERLAT, S.A., INSTITUC       4.86337   20150309      161458MXN                                
PMX4PSC3T00J9            SCOTIABANK INVERLAT, S.A., INSTITUC       4.75974   20150309      161458MXN                                
PMX4PSC3T00K7            SCOTIABANK INVERLAT, S.A., INSTITUC       4.63285   20150309      161458MXN                                
PMX4PSC3T00L5            SCOTIABANK INVERLAT, S.A., INSTITUC       4.50934   20150309      161458MXN                                
PMX4PSC3T00M3            SCOTIABANK INVERLAT, S.A., INSTITUC       4.36575   20150309      161458MXN                                
PMX4PSC3T00N1            SCOTIABANK INVERLAT, S.A., INSTITUC       4.27275   20150309      161458MXN                                
PMX4PSC3T00O9            SCOTIABANK INVERLAT, S.A., INSTITUC       4.13667   20150309      161458MXN                                
PMX4PSC3T00P6            SCOTIABANK INVERLAT, S.A., INSTITUC       4.12221   20150309      161458MXN                                
PMX4UCB170017            BANCO NACIONAL DE OBRAS Y SERVICIOS      12.51128   20150309      161458MXN                                
PMX4UCB170025            BANCO NACIONAL DE OBRAS Y SERVICIOS      12.29595   20150309      161458MXN                                
PMX4UCB170033            BANCO NACIONAL DE OBRAS Y SERVICIOS      12.07910   20150309      161458MXN                                
PMX4UCB170041            BANCO NACIONAL DE OBRAS Y SERVICIOS      11.86094   20150309      161458MXN                                
PMX4UCB170058            BANCO NACIONAL DE OBRAS Y SERVICIOS      11.64170   20150309      161458MXN                                
PMX4UCB170066            BANCO NACIONAL DE OBRAS Y SERVICIOS      11.42158   20150309      161458MXN                                
PMX4UCB170074            BANCO NACIONAL DE OBRAS Y SERVICIOS      11.20079   20150309      161458MXN                                
PMX4UCB170082            BANCO NACIONAL DE OBRAS Y SERVICIOS      10.97954   20150309      161458MXN                                
PMX4UCB170090            BANCO NACIONAL DE OBRAS Y SERVICIOS      10.75802   20150309      161458MXN                                
PMX4UCB1700A9            BANCO NACIONAL DE OBRAS Y SERVICIOS      10.53644   20150309      161458MXN                                
PMX4UCB1700B7            BANCO NACIONAL DE OBRAS Y SERVICIOS      10.31498   20150309      161458MXN                                
PMX4UCB1700C5            BANCO NACIONAL DE OBRAS Y SERVICIOS      10.09384   20150309      161458MXN                                
PMX4UCB1700D3            BANCO NACIONAL DE OBRAS Y SERVICIOS       9.87319   20150309      161458MXN                                
PMX4UCB1700E1            BANCO NACIONAL DE OBRAS Y SERVICIOS       9.65323   20150309      161458MXN                                
PMX4UCB1700F8            BANCO NACIONAL DE OBRAS Y SERVICIOS       9.43411   20150309      161458MXN                                
PMX4UCB1700G6            BANCO NACIONAL DE OBRAS Y SERVICIOS       9.21602   20150309      161458MXN                                
PMX4UCB1700H4            BANCO NACIONAL DE OBRAS Y SERVICIOS       8.99911   20150309      161458MXN                                
PMX4UCB1700I2            BANCO NACIONAL DE OBRAS Y SERVICIOS       8.78354   20150309      161458MXN                                
PMX4UCB1700J0            BANCO NACIONAL DE OBRAS Y SERVICIOS       8.61580   20150309      161458MXN                                
PMX4UCB1700K8            BANCO NACIONAL DE OBRAS Y SERVICIOS       8.45058   20150309      161458MXN                                
PMX4UCB170199            BANCO NACIONAL DE OBRAS Y SERVICIOS      15.13734   20150309      161458MXN                                
PMX4UCB1701A7            BANCO NACIONAL DE OBRAS Y SERVICIOS      15.07035   20150309      161458MXN                                
PMX4UCB1701B5            BANCO NACIONAL DE OBRAS Y SERVICIOS      15.03182   20150309      161458MXN                                
PMX4UCB1701C3            BANCO NACIONAL DE OBRAS Y SERVICIOS      14.93866   20150309      161458MXN                                
PMX4UCB1701D1            BANCO NACIONAL DE OBRAS Y SERVICIOS      14.80002   20150309      161458MXN                                
PMX4UCB1701E9            BANCO NACIONAL DE OBRAS Y SERVICIOS      14.61740   20150309      161458MXN                                
PMX4UCB1701F6            BANCO NACIONAL DE OBRAS Y SERVICIOS      14.39265   20150309      161458MXN                                
PMX4UCB1701G4            BANCO NACIONAL DE OBRAS Y SERVICIOS      14.12801   20150309      161458MXN                                
PMX4UCB1701H2            BANCO NACIONAL DE OBRAS Y SERVICIOS      13.82599   20150309      161458MXN                                
PMX4UCB1701I0            BANCO NACIONAL DE OBRAS Y SERVICIOS      13.48940   20150309      161458MXN                                
PMX4UCB1701J8            BANCO NACIONAL DE OBRAS Y SERVICIOS      13.12129   20150309      161458MXN                                
